WOJ;POW;GMI;RODZ_GMI;RM;MZ;NAZWA;SYM;SYMPOD;STAN_NA
26;07;06;2;01;1;Boleszyn;0275725;0275725;2026-01-01
26;08;02;2;00;1;Koniec Korycki;0242909;0242878;2026-01-01
26;08;04;5;00;1;Gościniec;0263136;0263120;2026-01-01
26;08;04;5;00;1;Łączki;0263314;0263308;2026-01-01
26;08;04;5;01;1;Stara Zagość;0263461;0263461;2026-01-01
26;08;04;5;01;1;Szarbków;0263490;0263490;2026-01-01
26;08;04;5;00;1;Załącze;0263604;0263567;2026-01-01
26;08;04;5;00;1;Zator;0263610;0263567;2026-01-01
26;09;02;2;00;1;Podlesie;0790686;0790663;2026-01-01
26;04;02;5;03;1;Ośrodek;0230444;0230438;2026-01-01
26;02;06;5;03;1;Zagaje;0266867;0266844;2026-01-01
26;02;06;5;02;1;Kucaków;0267105;0267097;2026-01-01
26;02;06;5;02;1;Dziadówki Krzcięcickie;0267134;0267128;2026-01-01
26;05;06;2;02;1;Konradów;0269860;0269854;2026-01-01
26;10;03;2;03;1;Kanada;0274269;0274252;2026-01-01
26;01;05;2;00;1;Podymacz;0271354;0271331;2026-01-01
26;01;05;2;00;1;Kamienna Góra;0271093;0271064;2026-01-01
26;01;05;2;00;1;Świniary Zielenieckie;0271160;0271130;2026-01-01
26;01;01;5;00;1;Cekury;0231751;0231739;2026-01-01
26;01;01;5;00;1;Siedlawy;0231797;0231739;2026-01-01
26;01;01;5;00;1;Bugaj;0231828;0231811;2026-01-01
26;02;04;2;00;1;Piaski;0254769;0254752;2026-01-01
26;04;04;5;00;1;Kaczorów;0235588;0235571;2026-01-01
26;03;03;5;00;1;Podkazimierza;0241420;0241413;2026-01-01
26;03;02;2;00;1;Grabówka;0236286;0236263;2026-01-01
26;03;03;5;00;1;Zaszosie;0241100;0241063;2026-01-01
26;03;03;5;00;1;Kresy;0241152;0241130;2026-01-01
26;03;03;5;01;1;Chruszczyna Wielka;0241175;0241175;2026-01-01
26;02;05;2;00;1;Brodek;0256521;0256509;2026-01-01
26;03;03;5;00;1;Koniusza;0241376;0241353;2026-01-01
26;03;03;5;00;1;Okopki;0241399;0241353;2026-01-01
26;04;19;2;01;1;Kajetanów Dolny;0990310;0990310;2026-01-01
26;04;11;2;00;1;Majów;0253209;0253190;2026-01-01
26;02;02;5;01;1;Skroniów;0240862;0240862;2026-01-01
26;02;02;5;00;1;Stara Wieś;0240891;0240885;2026-01-01
26;03;01;2;00;1;Legatka;0227459;0227442;2026-01-01
26;03;01;2;00;1;Błonie;0227502;0227494;2026-01-01
26;03;02;2;01;1;Bieglów;0235677;0235677;2026-01-01
26;03;02;2;01;1;Cieszkowy;0235737;0235737;2026-01-01
26;03;02;2;00;1;Jadwisin;0235750;0235737;2026-01-01
26;03;02;2;00;1;Kolonia;0235810;0235795;2026-01-01
26;03;02;2;01;1;Kolosy;0235861;0235861;2026-01-01
26;02;01;2;01;1;Jakubów;0239617;0239617;2026-01-01
26;01;01;5;01;1;Skotniki Duże;0232710;0232710;2026-01-01
26;01;01;5;01;1;Słabkowice;0232839;0232839;2026-01-01
26;01;02;2;01;1;Januszowice;0238291;0238291;2026-01-01
26;01;02;2;00;1;Captorie;0238316;0238300;2026-01-01
26;01;02;2;00;1;Niwa;0238345;0238300;2026-01-01
26;01;02;2;00;1;Olszynki;0238411;0238397;2026-01-01
26;01;01;5;01;1;Gadawa;0231722;0231722;2026-01-01
26;01;01;4;96;1;Busko-Zdrój;0946651;0946651;2026-01-01
26;02;05;2;00;1;Załącze;0256722;0256691;2026-01-01
26;02;05;2;02;1;Gawrony;0256774;0256774;2026-01-01
26;02;05;2;01;1;Węgleszyn;0256797;0256797;2026-01-01
26;02;05;2;00;1;Błonie;0256805;0256797;2026-01-01
26;04;10;2;00;1;Bruśnia;0252262;0252256;2026-01-01
26;04;10;2;00;1;Podprzygonie;0252291;0252256;2026-01-01
26;04;10;2;01;1;Kostomłoty Pierwsze;0252316;0252316;2026-01-01
26;04;10;2;00;1;Grzeszyn;0252322;0252316;2026-01-01
26;04;10;2;00;1;Stara Wieś;0252374;0252316;2026-01-01
26;04;10;2;00;1;Sufraganiec;0252380;0252316;2026-01-01
26;05;08;5;01;1;Kozia Wola;0271874;0271874;2026-01-01
26;05;08;5;00;1;Czarnecka Krzyżówka;0271880;0271874;2026-01-01
26;05;08;5;01;1;Krasna;0271911;0271911;2026-01-01
26;05;08;5;04;1;Bieduszki;0272135;0272135;2026-01-01
26;08;02;2;00;1;Wały;0243040;0242996;2026-01-01
26;03;02;2;00;1;Korea;0236240;0236234;2026-01-01
26;03;02;2;01;1;Zagajów;0236263;0236263;2026-01-01
26;03;02;2;00;1;Bugaj Zagajowski;0236270;0236263;2026-01-01
26;01;01;5;01;1;Wełecz;0233030;0233030;2026-01-01
26;03;05;5;00;1;Zagóra;0267619;0267565;2026-01-01
26;03;05;5;00;1;Nowa Wieś;0267690;0267677;2026-01-01
26;03;05;5;00;1;Ostra Górka;0267789;0267766;2026-01-01
26;03;05;5;00;1;Seselów;0267795;0267766;2026-01-01
26;03;05;5;01;1;Kózki;0267810;0267810;2026-01-01
26;03;05;5;00;1;Nowa Wieś;0267826;0267810;2026-01-01
26;03;05;5;00;1;Ostrów;0267861;0267849;2026-01-01
26;03;05;5;00;1;Backi;0267884;0267878;2026-01-01
26;01;01;5;00;1;Tomasiewiczówka;0231515;0231490;2026-01-01
26;01;01;5;01;1;Budzyń;0231521;0231521;2026-01-01
26;01;01;5;00;1;Chorokowa;0231550;0231544;2026-01-01
26;01;01;5;00;1;Dobrowoda Poduchowna;0231596;0231580;2026-01-01
26;01;01;5;00;1;Dobrowoda Poduchowna Druga;0231604;0231580;2026-01-01
26;02;07;2;01;1;Sieńsko;0269162;0269162;2026-01-01
26;03;05;5;00;1;Piekło;0268085;0268040;2026-01-01
26;03;05;5;01;1;Topola;0268211;0268211;2026-01-01
26;04;03;5;00;1;Księska Góra;0234583;0234577;2026-01-01
26;02;02;5;00;1;Kopanina;0240075;0240052;2026-01-01
26;02;02;5;00;1;Zagórze;0240098;0240052;2026-01-01
26;02;02;5;00;1;Załącze;0240106;0240052;2026-01-01
26;02;02;5;00;1;Gaj;0240129;0240112;2026-01-01
26;02;06;5;01;1;Podsadek;0267192;0267192;2026-01-01
26;02;06;5;01;1;Krzelów;0267080;0267080;2026-01-01
26;02;06;5;01;1;Mierzyn;0267128;0267128;2026-01-01
26;01;01;5;00;1;Kąty;0232584;0232561;2026-01-01
26;02;07;2;00;1;Swaryszów;0269268;0269162;2026-01-01
26;03;05;5;00;1;Podrynek;0267588;0267565;2026-01-01
26;04;04;5;01;1;Szyszczyce;0235418;0235418;2026-01-01
26;04;04;5;00;1;Browarzysko;0235447;0235430;2026-01-01
26;01;02;2;00;1;Za Stawem;0238204;0238144;2026-01-01
26;01;02;2;00;1;Koło Dworu;0238256;0238233;2026-01-01
26;02;03;5;00;1;Górka;0249403;0249389;2026-01-01
26;02;03;5;00;1;Polesie;0249410;0249389;2026-01-01
26;01;01;5;00;1;Gonszczołowizna;0231834;0231811;2026-01-01
26;03;05;5;00;1;Pagórek;0267950;0267921;2026-01-01
26;04;06;2;01;1;Leszczyny;0239178;0239178;2026-01-01
26;04;06;2;01;1;Górno;0238871;0238871;2026-01-01
26;02;02;5;01;1;Prząsław Mały;0240780;0240780;2026-01-01
26;02;02;5;00;1;Poduchowne;0240804;0240796;2026-01-01
26;02;01;2;00;1;Opłotki;0239400;0239391;2026-01-01
26;02;05;2;00;1;Działek Czwarty;0256604;0256596;2026-01-01
26;02;05;2;00;1;Działek Trzeci;0256633;0256596;2026-01-01
26;04;03;5;00;1;Gaj;0234301;0234293;2026-01-01
26;02;03;5;00;1;Milianów;0249254;0249231;2026-01-01
26;03;01;2;00;1;Mechelówka;0227028;0227005;2026-01-01
26;04;09;2;00;1;Domaszewice Rządowe;0249923;0249917;2026-01-01
26;01;07;2;01;1;Januszkowice;0275270;0275270;2026-01-01
26;01;07;2;00;1;Łysa Góra;0275323;0275317;2026-01-01
26;01;07;2;01;1;Podlesie;0275406;0275406;2026-01-01
26;03;05;5;00;1;Pagórek;0268240;0268211;2026-01-01
26;03;05;5;00;1;Wikle;0268270;0268211;2026-01-01
26;04;01;2;00;1;Kąty;0227761;0227703;2026-01-01
26;04;01;2;00;1;Łęki;0227790;0227703;2026-01-01
26;04;01;2;00;1;Stara Wieś;0227979;0227896;2026-01-01
26;01;01;5;00;1;Krzewiny;0232390;0232383;2026-01-01
26;01;01;5;00;1;Nowe Owczary;0232414;0232383;2026-01-01
26;04;03;5;00;1;Górki;0234399;0234382;2026-01-01
26;04;03;5;00;1;Piekło;0234459;0234436;2026-01-01
26;04;03;5;01;1;Tokarnia;0234519;0234519;2026-01-01
26;04;09;2;00;1;Zakościele;0250091;0250027;2026-01-01
26;04;01;2;00;1;Koszary;0228039;0228016;2026-01-01
26;04;01;2;01;1;Porąbki;0228097;0228097;2026-01-01
26;04;01;2;00;1;Pniaki;0228140;0228134;2026-01-01
26;04;02;4;96;1;Bodzentyn;0230102;0230102;2026-01-01
26;04;04;5;01;1;Kotlice;0234821;0234821;2026-01-01
26;02;04;2;01;1;Warzyn Pierwszy;0255088;0255088;2026-01-01
26;02;04;2;01;1;Zagórze;0255102;0255102;2026-01-01
26;02;04;2;00;1;Stara Wieś;0255177;0255131;2026-01-01
26;04;09;2;00;1;Ciekoty-Górka;0249840;0249834;2026-01-01
26;04;09;2;00;1;Parcela;0249863;0249834;2026-01-01
26;04;09;2;00;1;Kolonia;0249886;0249870;2026-01-01
26;02;03;5;00;1;Pniak;0249610;0249580;2026-01-01
26;03;03;5;01;1;Głuchów;0241519;0241519;2026-01-01
26;03;03;5;01;1;Góry Sieradzkie;0241583;0241583;2026-01-01
26;01;01;5;00;1;Górka;0233253;0233247;2026-01-01
26;02;02;5;01;1;Ignacówka;0240230;0240230;2026-01-01
26;04;02;5;01;1;Wola Szczygiełkowa;0230579;0230579;2026-01-01
26;01;02;2;01;1;Płośnia;0238434;0238434;2026-01-01
26;01;02;2;00;1;Nowa Wieś;0238517;0238486;2026-01-01
26;04;09;2;00;1;Nademłynie;0249998;0249952;2026-01-01
26;04;09;2;00;1;Oboźnia Droga;0250004;0249952;2026-01-01
26;04;09;2;00;1;Podwiśniówka;0250010;0249952;2026-01-01
26;04;09;2;00;1;Ogrody;0250033;0250027;2026-01-01
26;01;01;5;01;1;Zbrodzice;0233218;0233218;2026-01-01
26;03;03;5;00;1;Reforma;0242246;0242223;2026-01-01
26;04;02;5;01;1;Psary-Stara Wieś;0230349;0230349;2026-01-01
26;04;04;5;01;1;Grabowiec;0234749;0234749;2026-01-01
26;02;07;2;00;1;Stara Wieś;0269038;0268961;2026-01-01
26;04;06;2;00;1;Środek;0239379;0239340;2026-01-01
26;03;01;2;00;1;Skała;0227382;0227353;2026-01-01
26;02;06;5;00;1;Kapkaz;0267275;0267252;2026-01-01
26;02;06;5;01;1;Wojciechowice;0267358;0267358;2026-01-01
26;02;07;2;01;1;Jasieniec;0268790;0268790;2026-01-01
26;02;07;2;00;1;Działki;0268843;0268837;2026-01-01
26;02;07;2;00;1;Stara Wieś;0268866;0268837;2026-01-01
26;02;07;2;01;1;Nowy Węgrzynów;0268872;0268872;2026-01-01
26;02;07;2;01;1;Obiechów;0268910;0268910;2026-01-01
26;02;01;2;01;1;Wygoda;0239876;0239876;2026-01-01
26;03;03;5;01;1;Łyczaków;0241896;0241896;2026-01-01
26;03;03;5;00;1;Stara Wieś;0241940;0241927;2026-01-01
26;03;03;5;00;1;Góry;0242051;0242045;2026-01-01
26;03;02;2;01;1;Malżyce;0235915;0235915;2026-01-01
26;03;02;2;01;1;Miławczyce;0236027;0236027;2026-01-01
26;01;01;5;00;1;Podlesie;0233336;0233260;2026-01-01
26;01;01;5;00;1;Radejówka;0233359;0233260;2026-01-01
26;01;01;5;00;1;Żerniki-Grabie;0233394;0233260;2026-01-01
26;02;02;5;01;1;Lasków;0240342;0240342;2026-01-01
26;03;01;2;01;1;Dobiesławice;0226840;0226840;2026-01-01
26;03;01;2;00;1;Dworskie;0226856;0226840;2026-01-01
26;03;01;2;00;1;Morgi;0226879;0226840;2026-01-01
26;03;01;2;00;1;Chałupki;0226945;0226916;2026-01-01
26;01;05;2;01;1;Zagórzany;0271383;0271383;2026-01-01
26;01;05;2;00;1;Górka;0271390;0271383;2026-01-01
26;01;05;2;00;1;Piaski;0271420;0271414;2026-01-01
26;01;05;2;00;1;Zwierzyniec;0271450;0271414;2026-01-01
26;01;01;5;00;1;Adolfów;0231395;0231389;2026-01-01
26;01;05;2;01;1;Kików;0270797;0270797;2026-01-01
26;01;05;2;00;1;Zagrody;0270834;0270797;2026-01-01
26;01;05;2;01;1;Solec-Zdrój;0271035;0271035;2026-01-01
26;02;06;5;00;1;Psikus;0266850;0266844;2026-01-01
26;04;04;5;00;1;Kąt;0235246;0235230;2026-01-01
26;04;04;5;00;1;Zakościele;0235306;0235230;2026-01-01
26;09;05;2;01;1;Chodków Nowy;0797978;0797978;2026-01-01
26;09;05;2;01;1;Świniary Stare;0798156;0798156;2026-01-01
26;12;05;5;01;1;Luszyca;0803667;0803667;2026-01-01
26;12;05;5;01;1;Rybitwy;0803762;0803762;2026-01-01
26;12;06;2;01;1;Kłoda;0805666;0805666;2026-01-01
26;12;06;2;01;1;Tuklęcz;0805979;0805979;2026-01-01
26;13;06;5;00;1;Za Górą;0278014;0277960;2026-01-01
26;13;06;5;00;1;Dziadówki;0277581;0277552;2026-01-01
26;13;06;5;00;1;Górna Wieś;0277598;0277552;2026-01-01
26;13;06;5;00;1;Boczkowice-Kolonia;0277641;0277635;2026-01-01
26;13;02;2;00;1;Dwór;0245888;0245871;2026-01-01
26;13;02;2;01;1;Mieczyn;0245925;0245925;2026-01-01
26;13;02;2;00;1;Komorniki;0246103;0246089;2026-01-01
26;12;07;5;02;1;Wiązownica-Kolonia;0807620;0807620;2026-01-01
26;12;07;5;01;1;Wiązownica Mała;0807636;0807636;2026-01-01
26;13;05;2;01;1;Miny;0145709;0145709;2026-01-01
26;13;06;4;96;1;Włoszczowa;0948472;0948472;2026-01-01
26;13;02;2;01;1;Cieśle;0245641;0245641;2026-01-01
26;13;02;2;00;1;Doły;0245693;0245687;2026-01-01
26;13;02;2;01;1;Gruszczyn;0245718;0245718;2026-01-01
26;13;01;2;01;1;Boża Wola;0541747;0541747;2026-01-01
26;12;04;5;01;1;Pliskowola;0802231;0802231;2026-01-01
26;12;04;5;01;1;Sworoń;0802260;0802260;2026-01-01
26;12;02;2;00;1;Zakupniki;0798966;0798920;2026-01-01
26;12;02;2;01;1;Wilkowa;0798908;0798908;2026-01-01
26;13;01;2;01;1;Nowiny;0542126;0542126;2026-01-01
26;13;01;2;01;1;Pilczyca;0542149;0542149;2026-01-01
26;12;04;4;96;1;Osiek;0802202;0802202;2026-01-01
26;12;04;5;01;1;Niekrasów;0802142;0802142;2026-01-01
26;12;02;2;01;1;Beszowa;0798363;0798363;2026-01-01
26;12;02;2;00;1;Kolonia;0798430;0798417;2026-01-01
26;12;02;2;00;1;Za Rzeką;0798498;0798452;2026-01-01
26;12;02;2;02;1;Zajeziorze;0798512;0798512;2026-01-01
26;12;02;2;00;1;Stara Wieś;0798541;0798529;2026-01-01
26;12;02;2;00;1;Podlesie;0798653;0798593;2026-01-01
26;12;02;2;02;1;Czajków;0798707;0798707;2026-01-01
26;13;06;5;00;1;Błonie;0278586;0278570;2026-01-01
26;13;06;5;00;1;Pod Hubami;0277523;0277517;2026-01-01
26;13;03;2;03;1;Gaje;0138394;0138388;2026-01-01
26;06;06;2;03;1;Jacentów;0806482;0806424;2026-01-01
26;02;04;2;03;1;Wilcza Grobla;0254864;0254812;2026-01-01
26;05;06;2;03;1;Malik;0269759;0269736;2026-01-01
26;05;08;5;03;1;Bagno;0272052;0272046;2026-01-01
26;04;18;2;03;1;Piekło;0273347;0273270;2026-01-01
26;10;03;2;03;1;Jaśle;0274281;0274252;2026-01-01
26;10;03;2;03;1;Stawik;0274306;0274252;2026-01-01
26;07;06;2;03;1;Kowalkowice;0275843;0275820;2026-01-01
26;07;06;2;03;1;Wałsnów;0275961;0275910;2026-01-01
26;10;04;2;03;1;Podlesie;0252635;0252598;2026-01-01
26;04;11;2;03;1;Jeziorki;0253089;0253066;2026-01-01
26;13;05;2;03;1;Gabrielów;0145282;0145276;2026-01-01
26;13;05;2;03;1;Daleszec;0145483;0145365;2026-01-01
26;13;05;2;03;1;Bród;0145508;0145490;2026-01-01
26;04;02;5;01;1;Parcele;0230237;0230237;2026-01-01
26;07;06;2;03;1;Smyków;0276512;0276498;2026-01-01
26;13;06;5;03;1;Mchowie;0278422;0278400;2026-01-01
26;13;06;5;03;1;Kotowie;0278480;0278439;2026-01-01
26;06;08;2;00;1;Kolonie Inwalidzkie;0810147;0810118;2026-01-01
26;11;02;2;01;1;Henryk;0230875;0230875;2026-01-01
26;11;03;2;01;1;Osiny-Mokra Niwa;0252931;0252931;2026-01-01
26;11;03;2;01;1;Tychów Stary;0252983;0252983;2026-01-01
26;09;04;5;01;1;Sośniczany;0796737;0796737;2026-01-01
26;09;04;5;01;1;Zbigniewice-Kolonia;0796855;0796855;2026-01-01
26;09;04;5;00;1;Kamieniec Wisłocki;0796571;0796565;2026-01-01
26;09;04;5;00;1;Góra;0796648;0796625;2026-01-01
26;09;04;5;00;1;Górka;0796714;0796708;2026-01-01
26;09;04;5;00;1;Na Dole;0796803;0796795;2026-01-01
26;04;11;2;00;1;Grobie;0992310;0253244;2026-01-01
26;04;11;2;00;1;Jatki;0992326;0253244;2026-01-01
26;04;11;2;00;1;Pod Sośniną;0992467;0253570;2026-01-01
26;04;11;2;00;1;Komorniki;0992480;0253675;2026-01-01
26;04;16;2;00;1;Stara Huta;0265721;0265649;2026-01-01
26;04;16;2;00;1;Sterczyzna;0265738;0265649;2026-01-01
26;04;16;2;00;1;Rogatka;0265862;0265810;2026-01-01
26;04;16;2;01;1;Rakówka;0265885;0265885;2026-01-01
26;04;16;2;00;1;Nowy Rembów;0265945;0265922;2026-01-01
26;04;16;2;00;1;Leonów;0266086;0266040;2026-01-01
26;01;05;2;03;1;Sudołówka;0270946;0270892;2026-01-01
26;13;04;2;01;1;Krasów;0144153;0144153;2026-01-01
26;13;04;2;01;1;Świerków;0144182;0144182;2026-01-01
26;13;04;2;01;1;Skociszewy;0144220;0144220;2026-01-01
26;13;05;2;01;1;Kluczyce;0145365;0145365;2026-01-01
26;13;05;2;01;1;Wałkonowy Górne;0145537;0145537;2026-01-01
26;13;03;2;01;1;Jadwigów;0138388;0138388;2026-01-01
26;05;08;5;01;1;Odrowąż;0272023;0272023;2026-01-01
26;05;08;5;01;1;Piasek;0272046;0272046;2026-01-01
26;05;08;5;00;1;Świerczów Duży;0272129;0272112;2026-01-01
26;06;08;2;00;1;Podkoszyce;0810331;0810319;2026-01-01
26;06;08;2;00;1;Wlonice-Kolonia;0810420;0810414;2026-01-01
26;06;08;2;01;1;Wojciechowice;0810437;0810437;2026-01-01
26;07;02;2;00;1;Antoniów Mały;0226282;0226260;2026-01-01
26;07;02;2;01;1;Lemierze;0226371;0226371;2026-01-01
26;07;02;2;01;1;Ulów;0226572;0226572;2026-01-01
26;06;06;2;00;1;Dwór;0806022;0806000;2026-01-01
26;06;06;2;01;1;Grocholice;0806097;0806097;2026-01-01
26;06;06;2;00;1;Bełcz;0806140;0806134;2026-01-01
26;07;03;2;01;1;Podszkodzie;0229783;0229783;2026-01-01
26;07;03;2;01;1;Romanów;0229820;0229820;2026-01-01
26;11;04;2;01;1;Radkowice-Kolonia;0260770;0260770;2026-01-01
26;11;04;2;04;1;Pisarka;0260818;0260818;2026-01-01
26;06;06;2;00;1;Nowotki;0806230;0806217;2026-01-01
26;06;06;2;01;1;Obręczna;0806252;0806252;2026-01-01
26;07;03;2;00;1;Żurawka;0229725;0229671;2026-01-01
26;10;04;2;00;1;Mała Grzybowa Góra;0252612;0252598;2026-01-01
26;11;02;2;01;1;Bór Kunowski;0230674;0230674;2026-01-01
26;08;01;5;01;1;Teodorów;0237802;0237802;2026-01-01
26;08;01;5;00;1;Dolnia Grupa;0237937;0237920;2026-01-01
26;08;01;5;01;1;Zagórze;0237972;0237972;2026-01-01
26;08;02;2;00;1;Wygwizdów;0242677;0242648;2026-01-01
26;08;02;2;01;1;Hajdaszek;0242708;0242708;2026-01-01
26;08;02;2;01;1;Kliszów;0242789;0242789;2026-01-01
26;06;06;2;01;1;Sadowie;0806424;0806424;2026-01-01
26;06;06;2;00;1;Zadole;0806588;0806536;2026-01-01
26;06;07;2;01;1;Ciszyca Dolna;0808044;0808044;2026-01-01
26;06;07;2;00;1;Piaski;0808133;0808104;2026-01-01
26;06;07;2;00;1;Lipcówka;0808191;0808185;2026-01-01
26;06;07;2;00;1;Podgórze;0808245;0808200;2026-01-01
26;10;03;2;00;1;Zalezianka Dolna;0274520;0274513;2026-01-01
26;06;07;2;01;1;Leśne Chałupy;0808392;0808392;2026-01-01
26;07;06;2;01;1;Czażów;0275808;0275808;2026-01-01
26;06;04;5;00;1;W Łąkach;0801473;0801438;2026-01-01
26;06;04;5;01;1;Kobylanki;0801496;0801496;2026-01-01
26;06;04;5;01;1;Kornacice;0801579;0801579;2026-01-01
26;06;04;5;00;1;Nikisiałka Duża-Kolonia;0801668;0801651;2026-01-01
26;06;04;5;00;1;Dzierążnia;0801680;0801674;2026-01-01
26;06;04;5;00;1;Resztówka;0801711;0801674;2026-01-01
26;06;04;5;01;1;Okalina-Kolonia;0801786;0801786;2026-01-01
26;06;04;5;00;1;Za Stokiem;0801800;0801786;2026-01-01
26;06;04;5;00;1;Dwór;0801823;0801817;2026-01-01
26;06;04;5;01;1;Zochcinek;0802024;0802024;2026-01-01
26;09;02;2;00;1;Góry Panieńskie;0790172;0790143;2026-01-01
26;09;02;2;00;1;Karczmówka;0790203;0790143;2026-01-01
26;09;02;2;00;1;Księże Pole;0790232;0790143;2026-01-01
26;09;02;2;02;1;Jaroszówka;0790433;0790433;2026-01-01
26;09;02;2;01;1;Rzeczyca Sucha;0790479;0790479;2026-01-01
26;09;02;2;00;1;Sachalin;0790485;0790479;2026-01-01
26;09;02;2;00;1;Wodenica;0790491;0790479;2026-01-01
26;09;02;2;00;1;Dół;0790522;0790516;2026-01-01
26;09;02;2;00;1;Na Studzienkach;0790568;0790516;2026-01-01
26;06;07;2;01;1;Potoczek;0808481;0808481;2026-01-01
26;06;07;2;00;1;Zakościele;0808529;0808512;2026-01-01
26;06;07;2;01;1;Wesołówka;0808624;0808624;2026-01-01
26;06;08;2;00;1;Gaje;0809842;0809799;2026-01-01
26;06;08;2;01;1;Drygulec;0809865;0809865;2026-01-01
26;06;08;2;01;1;Jasice;0809983;0809983;2026-01-01
26;06;08;2;00;1;Nowe Kunice;0810093;0810070;2026-01-01
26;06;08;2;00;1;Stare Kunice;0810101;0810070;2026-01-01
26;07;03;2;00;1;Piaskowy;0229292;0229263;2026-01-01
26;07;03;2;01;1;Denkówek;0229323;0229323;2026-01-01
26;07;03;2;00;1;Przy Szosie;0229470;0229464;2026-01-01
26;07;03;2;01;1;Kosowice;0229493;0229493;2026-01-01
26;07;03;2;00;1;Widoki;0229530;0229493;2026-01-01
26;07;03;2;00;1;Podlesie;0229895;0229872;2026-01-01
26;05;05;2;01;1;Szkucin;0266672;0266672;2026-01-01
26;05;06;2;01;1;Czerwona Wola;0269541;0269541;2026-01-01
26;05;06;2;00;1;Brzezina;0269699;0269682;2026-01-01
26;05;06;2;00;1;Na Stawkach;0269771;0269765;2026-01-01
26;07;04;5;01;1;Wola Grójecka;0789884;0789884;2026-01-01
26;07;04;5;00;1;Wólka-Kolonia;0789909;0789890;2026-01-01
26;07;05;5;01;1;Chocimów;0247054;0247054;2026-01-01
26;07;05;5;01;1;Doły Biskupie;0247077;0247077;2026-01-01
26;07;05;5;00;1;Witulin;0247114;0247077;2026-01-01
26;07;05;5;00;1;Kozianka;0247143;0247120;2026-01-01
26;07;05;5;00;1;Rajki;0247150;0247120;2026-01-01
26;07;05;5;01;1;Małe Jodło;0247261;0247261;2026-01-01
26;07;05;5;00;1;Działki Nosowskie;0247278;0247261;2026-01-01
26;07;05;5;00;1;Resztówka;0247338;0247309;2026-01-01
26;07;05;5;00;1;Komorniki;0247380;0247373;2026-01-01
26;07;05;5;00;1;Prawęcin Dolny;0247404;0247373;2026-01-01
26;11;04;2;01;1;Świętomarz;0261002;0261002;2026-01-01
26;11;04;2;00;1;Na Dworskiem;0261077;0261060;2026-01-01
26;11;04;2;00;1;Tarczek Dolny;0261108;0261060;2026-01-01
26;11;04;2;00;1;Tarczek Poduchowny;0261114;0261060;2026-01-01
26;04;19;2;01;1;Kajetanów;0279870;0279870;2026-01-01
26;05;05;2;01;1;Machory;0266488;0266488;2026-01-01
26;05;07;2;01;1;Matyniów;0269995;0269995;2026-01-01
26;04;18;2;01;1;Bugaj;0273264;0273264;2026-01-01
26;04;18;2;04;1;Górka Lasku;0273330;0273330;2026-01-01
26;04;18;2;00;1;Kolonia;0273465;0273436;2026-01-01
26;04;18;2;00;1;Kopaniny;0273471;0273436;2026-01-01
26;05;03;5;01;1;Grabków;0243665;0243665;2026-01-01
26;05;03;5;01;1;Małachów;0243760;0243760;2026-01-01
26;05;03;5;01;1;Niebo;0243843;0243843;2026-01-01
26;05;05;2;00;1;W Choinie;0266643;0266608;2026-01-01
26;04;18;2;00;1;Osiczyna;0273815;0273778;2026-01-01
26;04;18;2;00;1;Piaski;0273904;0273880;2026-01-01
26;04;18;2;01;1;Śliwiny;0273985;0273985;2026-01-01
26;04;18;2;01;1;Strawczyn;0273991;0273991;2026-01-01
26;04;18;2;00;1;Nowa Wieś;0274016;0274000;2026-01-01
26;04;11;2;01;1;Stachura;0253238;0253238;2026-01-01
26;04;11;2;01;1;Pałęgi;0253362;0253362;2026-01-01
26;04;11;2;00;1;Buczyna;0253416;0253391;2026-01-01
26;04;11;2;00;1;Dąbrowa;0253480;0253474;2026-01-01
26;04;11;2;01;1;Zachybie;0253540;0253540;2026-01-01
26;04;11;2;01;1;Straszów;0253570;0253570;2026-01-01
26;04;11;2;01;1;Zaborowice;0253675;0253675;2026-01-01
26;05;03;5;01;1;Piła;0243990;0243990;2026-01-01
26;05;03;5;00;1;Za Stawem;0244080;0244073;2026-01-01
26;04;17;2;01;1;Zagrody;0267520;0267520;2026-01-01
26;05;01;2;01;1;Czermno;0539012;0539012;2026-01-01
26;05;01;2;01;1;Dąbrowa;0539176;0539176;2026-01-01
26;05;05;2;01;1;Dęba;0266324;0266324;2026-01-01
26;05;05;2;01;1;Dęba-Kolonia;0266353;0266353;2026-01-01
26;05;05;2;00;1;Piasek;0266382;0266376;2026-01-01
26;04;11;2;01;1;Baran;0253043;0253043;2026-01-01
26;12;02;2;00;1;Stary Słupiec;0798825;0798802;2026-01-01
26;06;01;2;00;1;Nowe Kolonie;0786911;0786905;2026-01-01
26;06;01;2;01;1;Rudniki;0786940;0786940;2026-01-01
26;06;01;2;00;1;Komorniki;0786992;0786970;2026-01-01
26;05;08;5;01;1;Adamek;0271532;0271532;2026-01-01
26;05;08;5;01;1;Czarna;0271644;0271644;2026-01-01
26;05;08;5;04;1;Osada Młyńska;0271733;0271733;2026-01-01
26;05;08;5;00;1;Pastwiska;0271779;0271762;2026-01-01
26;05;03;5;00;1;Budy;0243910;0243903;2026-01-01
26;05;01;2;00;1;Starzechowice Dolne;0539242;0539236;2026-01-01
26;05;01;2;01;1;Rudka;0539360;0539360;2026-01-01
26;04;19;2;01;1;Samsonów-Komorniki;0279976;0279976;2026-01-01
